order_datetime,item_name,category,qty,price
2022-01-26,Water,Drinks,3,1.0
2022-01-26,Garlic Bread,Side Dishes,5,4.0
2022-01-26,Grilled Vegetables,Side Dishes,2,5.0
2022-01-26,Side Salad,Side Dishes,1,3.0
2022-01-26,Grilled Vegetables,Side Dishes,4,5.0
2022-01-26,Water,Drinks,5,1.0
2022-01-26,Steak,Main Dishes,2,20.0
2022-01-26,Ice Cream,Desserts,5,5.0
2022-01-26,French Fries,Starters,3,4.0
2022-01-26,Pasta Alfredo,Main Dishes,5,12.0
2022-01-26,Iced Tea,Drinks,1,2.5
2022-01-26,Mashed Potatoes,Side Dishes,5,4.0
2022-01-26,Chicken Melt,Starters,5,8.0
2022-01-26,Side Salad,Side Dishes,4,3.0
2022-01-26,Fruit Salad,Desserts,5,4.0
2022-01-26,Chocolate Cake,Desserts,2,6.0
2022-01-26,Chicken Melt,Starters,3,8.0
2022-01-26,Side Salad,Side Dishes,3,3.0
2022-01-26,Side Salad,Side Dishes,4,3.0
2022-01-26,Water,Drinks,2,1.0
2022-01-26,Ice Cream,Desserts,5,5.0
2022-01-26,Grilled Chicken,Main Dishes,1,15.0
2022-01-26,Chicken Melt,Starters,5,8.0
2022-01-27,Pasta Alfredo,Main Dishes,3,12.0
2022-01-27,Steak,Main Dishes,5,20.0
2022-01-27,Beef Chili,Starters,4,7.0
2022-01-27,Water,Drinks,5,1.0
2022-01-27,Brownie,Desserts,3,6.0
2022-01-27,Ice Cream,Desserts,4,5.0
2022-01-27,Nachos Grande,Starters,5,10.0
2022-01-27,Side Salad,Side Dishes,5,3.0
2022-01-27,Salmon,Main Dishes,5,18.0
2022-01-27,Mashed Potatoes,Side Dishes,2,4.0
2022-01-27,Lemonade,Drinks,3,3.0
2022-01-27,Side Salad,Side Dishes,4,3.0
2022-01-28,Cheese Fries,Starters,4,5.0
2022-01-28,French Fries,Starters,2,4.0
2022-01-28,Mashed Potatoes,Side Dishes,4,4.0
2022-01-28,Side Salad,Side Dishes,5,3.0
2022-01-28,Grilled Vegetables,Side Dishes,3,5.0
2022-01-28,Side Salad,Side Dishes,3,3.0
2022-01-28,Chicken Melt,Starters,3,8.0
2022-01-28,Onion Rings,Side Dishes,1,5.0
2022-01-28,Coca Cola,Drinks,1,2.5
2022-01-28,Side Salad,Side Dishes,2,3.0
2022-01-28,Lemonade,Drinks,5,3.0
2022-01-28,Onion Rings,Side Dishes,1,5.0
2022-01-28,Sweet Potato Fries,Starters,4,5.0
2022-01-28,Side Salad,Side Dishes,1,3.0
2022-01-28,French Fries,Starters,4,4.0
2022-01-28,Garlic Bread,Side Dishes,3,4.0
2022-01-28,Garlic Bread,Side Dishes,1,4.0
2022-01-28,Steak,Main Dishes,4,20.0
2022-01-28,Coca Cola,Drinks,3,2.5
2022-01-28,Beef Chili,Starters,3,7.0
2022-01-28,Side Salad,Side Dishes,5,3.0
2022-01-29,Beef Chili,Starters,4,7.0
2022-01-29,Steak,Main Dishes,3,20.0
2022-01-29,Grilled Chicken,Main Dishes,3,15.0
2022-01-29,Lemonade,Drinks,1,3.0
2022-01-29,Beef Chili,Starters,3,7.0
2022-01-29,Cheesecake,Desserts,3,7.0
2022-01-29,Water,Drinks,2,1.0
2022-01-29,Mashed Potatoes,Side Dishes,5,4.0
2022-01-29,Lemonade,Drinks,5,3.0
2022-01-29,Coca Cola,Drinks,1,2.5
2022-01-29,Orange Juice,Drinks,4,3.0
2022-01-29,Side Salad,Side Dishes,5,3.0
2022-01-29,Water,Drinks,4,1.0
2022-01-29,Vegetarian Platter,Main Dishes,3,14.0
2022-01-29,Ice Cream,Desserts,5,5.0
2022-01-29,Coca Cola,Drinks,4,2.5
2022-01-29,Nachos Grande,Starters,3,10.0
2022-01-29,Ice Cream,Desserts,5,5.0
2022-01-29,Mashed Potatoes,Side Dishes,3,4.0
2022-01-29,Lemonade,Drinks,4,3.0
2022-01-29,Coca Cola,Drinks,3,2.5
2022-01-29,Steak,Main Dishes,3,20.0
2022-01-29,Iced Tea,Drinks,3,2.5
2022-01-29,Coca Cola,Drinks,4,2.5
2022-01-29,Mashed Potatoes,Side Dishes,2,4.0
2022-01-30,Mashed Potatoes,Side Dishes,4,4.0
2022-01-30,Mashed Potatoes,Side Dishes,5,4.0
2022-01-30,Chicken Melt,Starters,3,8.0
2022-01-30,Beef Chili,Starters,5,7.0
2022-01-30,Steak,Main Dishes,3,20.0
2022-01-30,Coca Cola,Drinks,4,2.5
2022-01-30,Cheese Fries,Starters,4,5.0
2022-01-30,Water,Drinks,3,1.0
2022-01-30,Cheese Fries,Starters,2,5.0
2022-01-30,Fruit Salad,Desserts,5,4.0
2022-01-30,French Fries,Starters,3,4.0
2022-01-30,Beef Chili,Starters,3,7.0
2022-01-30,Coca Cola,Drinks,4,2.5
2022-01-30,Side Salad,Side Dishes,3,3.0
2022-01-30,Pasta Alfredo,Main Dishes,1,12.0
2022-01-30,Grilled Chicken,Main Dishes,2,15.0
2022-01-30,Brownie,Desserts,3,6.0
2022-01-30,Water,Drinks,1,1.0
2022-01-30,Steak,Main Dishes,2,20.0
2022-01-30,Ice Cream,Desserts,1,5.0
2022-01-30,Chocolate Cake,Desserts,1,6.0
2022-01-30,Grilled Chicken,Main Dishes,2,15.0
2022-01-30,Cheese Fries,Starters,3,5.0
2022-01-30,Chocolate Cake,Desserts,3,6.0
2022-01-31,Fruit Salad,Desserts,4,4.0
2022-01-31,Side Salad,Side Dishes,1,3.0
2022-01-31,French Fries,Starters,5,4.0
2022-01-31,Fruit Salad,Desserts,2,4.0
2022-01-31,Salmon,Main Dishes,4,18.0
2022-01-31,Side Salad,Side Dishes,3,3.0
2022-01-31,Grilled Chicken,Main Dishes,5,15.0
2022-01-31,Ice Cream,Desserts,3,5.0
2022-01-31,French Fries,Starters,1,4.0
2022-01-31,Cheese Fries,Starters,4,5.0
2022-01-31,Brownie,Desserts,3,6.0
2022-01-31,Brownie,Desserts,4,6.0
2022-01-31,Steak,Main Dishes,1,20.0
2022-01-31,French Fries,Starters,2,4.0
2022-01-31,Sweet Potato Fries,Starters,1,5.0
2022-01-31,French Fries,Starters,1,4.0
2022-01-31,Fruit Salad,Desserts,1,4.0
2022-01-31,Chicken Melt,Starters,4,8.0
2022-01-31,Ice Cream,Desserts,1,5.0
2022-01-31,French Fries,Starters,1,4.0
2022-01-31,Sweet Potato Fries,Starters,2,5.0
2022-01-31,Coca Cola,Drinks,3,2.5
2022-02-01,Brownie,Desserts,4,6.0
2022-02-01,Mashed Potatoes,Side Dishes,5,4.0
2022-02-01,Garlic Bread,Side Dishes,3,4.0
2022-02-01,Chocolate Cake,Desserts,4,6.0
2022-02-01,Salmon,Main Dishes,5,18.0
2022-02-01,Side Salad,Side Dishes,2,3.0
2022-02-01,Chocolate Cake,Desserts,5,6.0
2022-02-01,Cheesecake,Desserts,5,7.0
2022-02-01,Pasta Alfredo,Main Dishes,2,12.0
2022-02-01,Chicken Melt,Starters,4,8.0
2022-02-01,Salmon,Main Dishes,2,18.0
2022-02-01,Pasta Alfredo,Main Dishes,3,12.0
2022-02-01,Steak,Main Dishes,5,20.0
2022-02-01,Cheesecake,Desserts,3,7.0
2022-02-01,Chicken Melt,Starters,3,8.0
2022-02-01,Pasta Alfredo,Main Dishes,5,12.0
2022-02-02,Ice Cream,Desserts,1,5.0
2022-02-02,Side Salad,Side Dishes,3,3.0
2022-02-02,Mashed Potatoes,Side Dishes,3,4.0
2022-02-02,Mashed Potatoes,Side Dishes,3,4.0
2022-02-02,Vegetarian Platter,Main Dishes,3,14.0
2022-02-02,Water,Drinks,3,1.0
2022-02-02,Orange Juice,Drinks,3,3.0
2022-02-02,Chocolate Cake,Desserts,2,6.0
2022-02-02,Water,Drinks,2,1.0
2022-02-02,Steak,Main Dishes,1,20.0
2022-02-02,Water,Drinks,4,1.0
2022-02-02,Lemonade,Drinks,5,3.0
2022-02-02,Ice Cream,Desserts,2,5.0
2022-02-02,Cheese Fries,Starters,5,5.0
2022-02-02,Fruit Salad,Desserts,5,4.0
2022-02-02,Onion Rings,Side Dishes,3,5.0
2022-02-02,Water,Drinks,3,1.0
2022-02-02,Chicken Melt,Starters,3,8.0
2022-02-02,Coca Cola,Drinks,3,2.5
2022-02-02,Grilled Vegetables,Side Dishes,3,5.0
2022-02-03,Orange Juice,Drinks,1,3.0
2022-02-03,Salmon,Main Dishes,5,18.0
2022-02-03,Grilled Chicken,Main Dishes,4,15.0
2022-02-03,Water,Drinks,3,1.0
2022-02-03,Grilled Chicken,Main Dishes,5,15.0
2022-02-03,Grilled Vegetables,Side Dishes,2,5.0
2022-02-03,Beef Chili,Starters,2,7.0
2022-02-03,Sweet Potato Fries,Starters,3,5.0
2022-02-03,Ice Cream,Desserts,1,5.0
2022-02-03,Lemonade,Drinks,3,3.0
2022-02-03,Mashed Potatoes,Side Dishes,5,4.0
2022-02-03,Fruit Salad,Desserts,5,4.0
2022-02-03,Mashed Potatoes,Side Dishes,3,4.0
2022-02-03,Chicken Melt,Starters,2,8.0
2022-02-03,Water,Drinks,1,1.0
2022-02-03,Ice Cream,Desserts,3,5.0
2022-02-03,Ice Cream,Desserts,5,5.0
2022-02-03,Ice Cream,Desserts,4,5.0
2022-02-03,Chocolate Cake,Desserts,2,6.0
2022-02-03,Mashed Potatoes,Side Dishes,2,4.0
2022-02-03,Grilled Chicken,Main Dishes,3,15.0
2022-02-04,Onion Rings,Side Dishes,2,5.0
2022-02-04,Steak,Main Dishes,4,20.0
2022-02-04,Coca Cola,Drinks,5,2.5
2022-02-04,Cheesecake,Desserts,5,7.0
2022-02-04,Beef Chili,Starters,2,7.0
2022-02-04,Mashed Potatoes,Side Dishes,4,4.0
2022-02-04,Vegetarian Platter,Main Dishes,2,14.0
2022-02-04,Grilled Chicken,Main Dishes,2,15.0
2022-02-04,Mashed Potatoes,Side Dishes,2,4.0
2022-02-04,Side Salad,Side Dishes,2,3.0
2022-02-04,Coca Cola,Drinks,1,2.5
2022-02-04,Vegetarian Platter,Main Dishes,5,14.0
2022-02-04,Fruit Salad,Desserts,2,4.0
2022-02-04,Grilled Chicken,Main Dishes,2,15.0
2022-02-04,Sweet Potato Fries,Starters,2,5.0
2022-02-04,Nachos Grande,Starters,1,10.0
2022-02-04,Chocolate Cake,Desserts,1,6.0
2022-02-04,Steak,Main Dishes,3,20.0
2022-02-04,Pasta Alfredo,Main Dishes,3,12.0
2022-02-04,Cheese Fries,Starters,5,5.0
2022-02-04,Chicken Melt,Starters,3,8.0
2022-02-05,Water,Drinks,5,1.0
2022-02-05,Grilled Chicken,Main Dishes,4,15.0
2022-02-05,Mashed Potatoes,Side Dishes,4,4.0
2022-02-05,Ice Cream,Desserts,5,5.0
2022-02-05,French Fries,Starters,2,4.0
2022-02-05,Side Salad,Side Dishes,3,3.0
2022-02-05,Iced Tea,Drinks,1,2.5
2022-02-05,Chocolate Cake,Desserts,2,6.0
2022-02-05,Lemonade,Drinks,1,3.0
2022-02-05,Side Salad,Side Dishes,2,3.0
2022-02-05,Sweet Potato Fries,Starters,3,5.0
2022-02-05,Coca Cola,Drinks,2,2.5
2022-02-05,Pasta Alfredo,Main Dishes,5,12.0
2022-02-05,Side Salad,Side Dishes,1,3.0
2022-02-05,Ice Cream,Desserts,5,5.0
2022-02-05,Ice Cream,Desserts,3,5.0
2022-02-05,Ice Cream,Desserts,3,5.0
2022-02-05,Onion Rings,Side Dishes,2,5.0
2022-02-05,Cheese Fries,Starters,1,5.0
2022-02-05,Salmon,Main Dishes,1,18.0
2022-02-05,Salmon,Main Dishes,4,18.0
2022-02-05,Brownie,Desserts,3,6.0
2022-02-05,Mashed Potatoes,Side Dishes,4,4.0
2022-02-05,Sweet Potato Fries,Starters,5,5.0
2022-02-05,Grilled Chicken,Main Dishes,2,15.0
2022-02-06,Grilled Vegetables,Side Dishes,1,5.0
2022-02-06,Steak,Main Dishes,5,20.0
2022-02-06,French Fries,Starters,5,4.0
2022-02-06,Chicken Melt,Starters,4,8.0
2022-02-06,Ice Cream,Desserts,3,5.0
2022-02-06,Pasta Alfredo,Main Dishes,3,12.0
2022-02-06,Onion Rings,Side Dishes,2,5.0
2022-02-06,Ice Cream,Desserts,5,5.0
2022-02-06,French Fries,Starters,2,4.0
2022-02-06,Cheese Fries,Starters,3,5.0
2022-02-06,Grilled Chicken,Main Dishes,4,15.0
2022-02-06,Fruit Salad,Desserts,3,4.0
2022-02-06,Sweet Potato Fries,Starters,5,5.0
2022-02-06,Steak,Main Dishes,4,20.0
2022-02-06,Side Salad,Side Dishes,4,3.0
2022-02-06,Side Salad,Side Dishes,3,3.0
2022-02-06,Grilled Chicken,Main Dishes,4,15.0
2022-02-06,Grilled Chicken,Main Dishes,1,15.0
2022-02-06,Grilled Chicken,Main Dishes,3,15.0
2022-02-06,Grilled Chicken,Main Dishes,5,15.0
2022-02-07,Chocolate Cake,Desserts,5,6.0
2022-02-07,Water,Drinks,5,1.0
2022-02-07,Coca Cola,Drinks,3,2.5
2022-02-07,Orange Juice,Drinks,3,3.0
2022-02-07,Side Salad,Side Dishes,3,3.0
2022-02-07,Brownie,Desserts,2,6.0
2022-02-07,Grilled Chicken,Main Dishes,5,15.0
2022-02-07,Cheesecake,Desserts,4,7.0
2022-02-07,Lemonade,Drinks,3,3.0
2022-02-07,Garlic Bread,Side Dishes,4,4.0
2022-02-07,Lemonade,Drinks,2,3.0
2022-02-07,Lemonade,Drinks,2,3.0
2022-02-07,Fruit Salad,Desserts,3,4.0
2022-02-07,Side Salad,Side Dishes,1,3.0
2022-02-07,Chocolate Cake,Desserts,2,6.0
2022-02-07,Cheesecake,Desserts,4,7.0
2022-02-07,Lemonade,Drinks,4,3.0
2022-02-07,French Fries,Starters,5,4.0
2022-02-07,Chocolate Cake,Desserts,5,6.0
2022-02-07,Brownie,Desserts,1,6.0
2022-02-07,Cheese Fries,Starters,5,5.0
2022-02-07,Fruit Salad,Desserts,4,4.0
2022-02-07,French Fries,Starters,2,4.0
2022-02-07,Chocolate Cake,Desserts,2,6.0
2022-02-07,Grilled Vegetables,Side Dishes,5,5.0
2022-02-07,Orange Juice,Drinks,2,3.0
2022-02-08,Coca Cola,Drinks,3,2.5
2022-02-08,Water,Drinks,2,1.0
2022-02-08,Cheese Fries,Starters,3,5.0
2022-02-08,Chicken Melt,Starters,4,8.0
2022-02-08,Sweet Potato Fries,Starters,4,5.0
2022-02-08,Sweet Potato Fries,Starters,4,5.0
2022-02-08,Ice Cream,Desserts,5,5.0
2022-02-08,Cheese Fries,Starters,2,5.0
2022-02-08,Side Salad,Side Dishes,5,3.0
2022-02-08,Grilled Vegetables,Side Dishes,2,5.0
2022-02-08,Mashed Potatoes,Side Dishes,4,4.0
2022-02-08,Coca Cola,Drinks,5,2.5
2022-02-08,Grilled Chicken,Main Dishes,4,15.0
2022-02-08,Coca Cola,Drinks,5,2.5
2022-02-08,Cheesecake,Desserts,2,7.0
2022-02-08,Steak,Main Dishes,3,20.0
2022-02-08,Coca Cola,Drinks,3,2.5
2022-02-08,Chocolate Cake,Desserts,4,6.0
2022-02-08,Pasta Alfredo,Main Dishes,2,12.0
2022-02-08,French Fries,Starters,3,4.0
2022-02-09,Ice Cream,Desserts,5,5.0
2022-02-09,Fruit Salad,Desserts,5,4.0
2022-02-09,Grilled Chicken,Main Dishes,4,15.0
2022-02-09,Salmon,Main Dishes,1,18.0
2022-02-09,Salmon,Main Dishes,1,18.0
2022-02-09,Pasta Alfredo,Main Dishes,2,12.0
2022-02-09,Ice Cream,Desserts,3,5.0
2022-02-09,Chocolate Cake,Desserts,2,6.0
2022-02-09,Chocolate Cake,Desserts,4,6.0
2022-02-09,Steak,Main Dishes,2,20.0
2022-02-09,Grilled Chicken,Main Dishes,1,15.0
2022-02-09,Ice Cream,Desserts,2,5.0
2022-02-09,Grilled Chicken,Main Dishes,4,15.0
2022-02-09,Beef Chili,Starters,2,7.0
2022-02-09,Steak,Main Dishes,1,20.0
2022-02-09,Brownie,Desserts,4,6.0
2022-02-09,Grilled Vegetables,Side Dishes,3,5.0
2022-02-09,Coca Cola,Drinks,2,2.5
2022-02-09,Beef Chili,Starters,5,7.0
2022-02-09,Chocolate Cake,Desserts,3,6.0
2022-02-09,Pasta Alfredo,Main Dishes,2,12.0
2022-02-09,Cheese Fries,Starters,4,5.0
2022-02-09,Chocolate Cake,Desserts,4,6.0
2022-02-10,Side Salad,Side Dishes,5,3.0
2022-02-10,Water,Drinks,3,1.0
2022-02-10,Chicken Melt,Starters,4,8.0
2022-02-10,Ice Cream,Desserts,4,5.0
2022-02-10,Grilled Chicken,Main Dishes,1,15.0
2022-02-10,French Fries,Starters,3,4.0
2022-02-10,Orange Juice,Drinks,2,3.0
2022-02-10,Grilled Vegetables,Side Dishes,5,5.0
2022-02-10,Pasta Alfredo,Main Dishes,4,12.0
2022-02-10,Iced Tea,Drinks,5,2.5
2022-02-10,Cheese Fries,Starters,5,5.0
2022-02-10,Cheesecake,Desserts,5,7.0
2022-02-10,Water,Drinks,2,1.0
2022-02-10,Cheese Fries,Starters,5,5.0
2022-02-10,Cheesecake,Desserts,1,7.0
2022-02-10,Orange Juice,Drinks,1,3.0
2022-02-10,Mashed Potatoes,Side Dishes,5,4.0
2022-02-10,Water,Drinks,1,1.0
2022-02-10,Lemonade,Drinks,1,3.0
2022-02-10,Cheese Fries,Starters,1,5.0
2022-02-10,Mashed Potatoes,Side Dishes,2,4.0
2022-02-10,Cheesecake,Desserts,4,7.0
2022-02-11,French Fries,Starters,5,4.0
2022-02-11,Pasta Alfredo,Main Dishes,5,12.0
2022-02-11,Side Salad,Side Dishes,4,3.0
2022-02-11,Water,Drinks,2,1.0
2022-02-11,Pasta Alfredo,Main Dishes,2,12.0
2022-02-11,Chicken Melt,Starters,2,8.0
2022-02-11,Coca Cola,Drinks,4,2.5
2022-02-11,Water,Drinks,4,1.0
2022-02-11,Lemonade,Drinks,2,3.0
2022-02-11,French Fries,Starters,2,4.0
2022-02-11,Grilled Chicken,Main Dishes,2,15.0
2022-02-11,French Fries,Starters,4,4.0
2022-02-11,Side Salad,Side Dishes,3,3.0
2022-02-11,Side Salad,Side Dishes,4,3.0
2022-02-11,Beef Chili,Starters,2,7.0
2022-02-12,Chicken Melt,Starters,5,8.0
2022-02-12,French Fries,Starters,4,4.0
2022-02-12,Cheese Fries,Starters,5,5.0
2022-02-12,Coca Cola,Drinks,5,2.5
2022-02-12,Ice Cream,Desserts,4,5.0
2022-02-12,Fruit Salad,Desserts,5,4.0
2022-02-12,Coca Cola,Drinks,2,2.5
2022-02-12,Salmon,Main Dishes,3,18.0
2022-02-12,Pasta Alfredo,Main Dishes,3,12.0
2022-02-12,Mashed Potatoes,Side Dishes,3,4.0
2022-02-12,Orange Juice,Drinks,1,3.0
2022-02-12,French Fries,Starters,2,4.0
2022-02-12,Pasta Alfredo,Main Dishes,3,12.0
2022-02-12,Pasta Alfredo,Main Dishes,2,12.0
2022-02-12,Ice Cream,Desserts,1,5.0
2022-02-12,Ice Cream,Desserts,5,5.0
2022-02-12,Fruit Salad,Desserts,3,4.0
2022-02-12,Steak,Main Dishes,1,20.0
2022-02-12,Pasta Alfredo,Main Dishes,1,12.0
2022-02-12,Grilled Vegetables,Side Dishes,2,5.0
2022-02-12,Grilled Chicken,Main Dishes,2,15.0
2022-02-12,Sweet Potato Fries,Starters,5,5.0
2022-02-13,Pasta Alfredo,Main Dishes,2,12.0
2022-02-13,Pasta Alfredo,Main Dishes,5,12.0
2022-02-13,Sweet Potato Fries,Starters,1,5.0
2022-02-13,Side Salad,Side Dishes,4,3.0
2022-02-13,Chocolate Cake,Desserts,2,6.0
2022-02-13,Water,Drinks,2,1.0
2022-02-13,Grilled Chicken,Main Dishes,2,15.0
2022-02-13,Cheese Fries,Starters,5,5.0
2022-02-13,Mashed Potatoes,Side Dishes,4,4.0
2022-02-13,Brownie,Desserts,5,6.0
2022-02-13,Chicken Melt,Starters,3,8.0
2022-02-13,Cheese Fries,Starters,4,5.0
2022-02-13,Ice Cream,Desserts,2,5.0
2022-02-13,Pasta Alfredo,Main Dishes,3,12.0
2022-02-13,Ice Cream,Desserts,1,5.0
2022-02-13,Pasta Alfredo,Main Dishes,3,12.0
2022-02-13,French Fries,Starters,2,4.0
2022-02-14,Pasta Alfredo,Main Dishes,5,12.0
2022-02-14,French Fries,Starters,1,4.0
2022-02-14,Fruit Salad,Desserts,5,4.0
2022-02-14,Orange Juice,Drinks,4,3.0
2022-02-14,Fruit Salad,Desserts,2,4.0
2022-02-14,French Fries,Starters,3,4.0
2022-02-14,Fruit Salad,Desserts,1,4.0
2022-02-14,Ice Cream,Desserts,3,5.0
2022-02-14,Lemonade,Drinks,3,3.0
2022-02-14,Beef Chili,Starters,1,7.0
2022-02-14,Coca Cola,Drinks,5,2.5
2022-02-14,Cheese Fries,Starters,5,5.0
2022-02-14,Beef Chili,Starters,3,7.0
2022-02-14,Lemonade,Drinks,3,3.0
2022-02-14,Chicken Melt,Starters,3,8.0
2022-02-14,Coca Cola,Drinks,2,2.5
2022-02-14,Grilled Chicken,Main Dishes,5,15.0
2022-02-14,Steak,Main Dishes,5,20.0
2022-02-14,Grilled Chicken,Main Dishes,2,15.0
2022-02-14,Iced Tea,Drinks,4,2.5
2022-02-14,Steak,Main Dishes,4,20.0
2022-02-14,Vegetarian Platter,Main Dishes,3,14.0
2022-02-14,Cheese Fries,Starters,3,5.0
2022-02-14,Brownie,Desserts,5,6.0
2022-02-14,Water,Drinks,2,1.0
2022-02-15,Grilled Vegetables,Side Dishes,3,5.0
2022-02-15,Fruit Salad,Desserts,5,4.0
2022-02-15,Side Salad,Side Dishes,5,3.0
2022-02-15,Lemonade,Drinks,5,3.0
2022-02-15,Orange Juice,Drinks,1,3.0
2022-02-15,Vegetarian Platter,Main Dishes,1,14.0
2022-02-15,Nachos Grande,Starters,2,10.0
2022-02-15,Vegetarian Platter,Main Dishes,5,14.0
2022-02-15,Water,Drinks,1,1.0
2022-02-15,Side Salad,Side Dishes,5,3.0
2022-02-15,Ice Cream,Desserts,5,5.0
2022-02-15,Side Salad,Side Dishes,5,3.0
2022-02-16,Ice Cream,Desserts,3,5.0
2022-02-16,Coca Cola,Drinks,4,2.5
2022-02-16,Mashed Potatoes,Side Dishes,4,4.0
2022-02-16,Water,Drinks,5,1.0
2022-02-16,Salmon,Main Dishes,4,18.0
2022-02-16,Beef Chili,Starters,1,7.0
2022-02-16,French Fries,Starters,3,4.0
2022-02-16,Lemonade,Drinks,3,3.0
2022-02-16,Onion Rings,Side Dishes,2,5.0
2022-02-16,Pasta Alfredo,Main Dishes,5,12.0
2022-02-16,Pasta Alfredo,Main Dishes,1,12.0
2022-02-16,Nachos Grande,Starters,1,10.0
2022-02-16,Water,Drinks,5,1.0
2022-02-16,Ice Cream,Desserts,3,5.0
2022-02-16,Side Salad,Side Dishes,5,3.0
2022-02-16,Orange Juice,Drinks,5,3.0
2022-02-16,Cheesecake,Desserts,5,7.0
2022-02-16,Mashed Potatoes,Side Dishes,4,4.0
2022-02-16,Vegetarian Platter,Main Dishes,5,14.0
2022-02-16,Water,Drinks,4,1.0
2022-02-16,Vegetarian Platter,Main Dishes,5,14.0
2022-02-16,Orange Juice,Drinks,1,3.0
2022-02-16,Cheesecake,Desserts,3,7.0
2022-02-16,Sweet Potato Fries,Starters,3,5.0
2022-02-16,French Fries,Starters,1,4.0
2022-02-16,Lemonade,Drinks,4,3.0
2022-02-16,Onion Rings,Side Dishes,5,5.0
2022-02-17,Grilled Chicken,Main Dishes,4,15.0
2022-02-17,Side Salad,Side Dishes,4,3.0
2022-02-17,Coca Cola,Drinks,5,2.5
2022-02-17,Orange Juice,Drinks,1,3.0
2022-02-17,Chocolate Cake,Desserts,1,6.0
2022-02-17,Chocolate Cake,Desserts,4,6.0
2022-02-17,Water,Drinks,5,1.0
2022-02-17,Sweet Potato Fries,Starters,5,5.0
2022-02-17,Grilled Vegetables,Side Dishes,4,5.0
2022-02-17,Water,Drinks,4,1.0
2022-02-17,Chocolate Cake,Desserts,2,6.0
2022-02-17,Grilled Chicken,Main Dishes,2,15.0
2022-02-17,Garlic Bread,Side Dishes,2,4.0
2022-02-17,Garlic Bread,Side Dishes,5,4.0
2022-02-17,Water,Drinks,5,1.0
2022-02-17,Side Salad,Side Dishes,1,3.0
2022-02-17,Grilled Chicken,Main Dishes,5,15.0
2022-02-17,Cheese Fries,Starters,1,5.0
2022-02-17,Grilled Chicken,Main Dishes,4,15.0
2022-02-17,Mashed Potatoes,Side Dishes,4,4.0
2022-02-18,Vegetarian Platter,Main Dishes,5,14.0
2022-02-18,Water,Drinks,3,1.0
2022-02-18,Chocolate Cake,Desserts,4,6.0
2022-02-18,Grilled Chicken,Main Dishes,3,15.0
2022-02-18,French Fries,Starters,1,4.0
2022-02-18,Side Salad,Side Dishes,4,3.0
2022-02-18,Mashed Potatoes,Side Dishes,5,4.0
2022-02-18,Chocolate Cake,Desserts,2,6.0
2022-02-18,French Fries,Starters,1,4.0
2022-02-18,Water,Drinks,2,1.0
2022-02-18,Grilled Chicken,Main Dishes,3,15.0
2022-02-18,Brownie,Desserts,5,6.0
2022-02-18,Side Salad,Side Dishes,2,3.0
2022-02-18,Cheesecake,Desserts,5,7.0
2022-02-18,Side Salad,Side Dishes,1,3.0
2022-02-18,Chicken Melt,Starters,1,8.0
2022-02-18,Ice Cream,Desserts,4,5.0
2022-02-19,Brownie,Desserts,3,6.0
2022-02-19,Vegetarian Platter,Main Dishes,5,14.0
2022-02-19,Ice Cream,Desserts,4,5.0
2022-02-19,Steak,Main Dishes,4,20.0
2022-02-19,Mashed Potatoes,Side Dishes,2,4.0
2022-02-19,Iced Tea,Drinks,3,2.5
2022-02-19,Salmon,Main Dishes,4,18.0
2022-02-19,Orange Juice,Drinks,3,3.0
2022-02-19,Grilled Chicken,Main Dishes,2,15.0
2022-02-19,Steak,Main Dishes,4,20.0
2022-02-19,Steak,Main Dishes,1,20.0
2022-02-19,Lemonade,Drinks,5,3.0
2022-02-19,Iced Tea,Drinks,4,2.5
2022-02-19,Chocolate Cake,Desserts,3,6.0
2022-02-19,Grilled Chicken,Main Dishes,3,15.0
2022-02-19,Grilled Chicken,Main Dishes,2,15.0
2022-02-19,Sweet Potato Fries,Starters,3,5.0
2022-02-19,Lemonade,Drinks,5,3.0
2022-02-19,French Fries,Starters,5,4.0
2022-02-19,Side Salad,Side Dishes,5,3.0
2022-02-20,Cheesecake,Desserts,4,7.0
2022-02-20,Fruit Salad,Desserts,3,4.0
2022-02-20,Fruit Salad,Desserts,5,4.0
2022-02-20,Pasta Alfredo,Main Dishes,3,12.0
2022-02-20,Pasta Alfredo,Main Dishes,2,12.0
2022-02-20,Ice Cream,Desserts,2,5.0
2022-02-20,Grilled Chicken,Main Dishes,5,15.0
2022-02-20,Cheesecake,Desserts,1,7.0
2022-02-20,Sweet Potato Fries,Starters,2,5.0
2022-02-20,Coca Cola,Drinks,4,2.5
2022-02-20,Garlic Bread,Side Dishes,4,4.0
2022-02-20,Chocolate Cake,Desserts,3,6.0
2022-02-20,Water,Drinks,4,1.0
2022-02-20,Brownie,Desserts,3,6.0
2022-02-21,Pasta Alfredo,Main Dishes,5,12.0
2022-02-21,Cheesecake,Desserts,3,7.0
2022-02-21,Side Salad,Side Dishes,1,3.0
2022-02-21,Coca Cola,Drinks,3,2.5
2022-02-21,Orange Juice,Drinks,5,3.0
2022-02-21,Iced Tea,Drinks,2,2.5
2022-02-21,Beef Chili,Starters,3,7.0
2022-02-21,Pasta Alfredo,Main Dishes,1,12.0
2022-02-21,Sweet Potato Fries,Starters,4,5.0
2022-02-21,Brownie,Desserts,5,6.0
