item_name,qty,order_datetime
Garlic Mushrooms,1,2024-01-19 22:58:00
Caesar Salad,2,2024-01-19 23:02:00
  Salmon  ,1,2024-01-19 19:41:00
Onion Rings,3,2024-01-19 22:45:00
Veggie Burger,1,2024-01-20 05:40:00
Unknown Item 11,2,2024-01-20 04:53:00
Soup of the Day,1,2024-01-20 03:37:00
Veggie Burger,2,2024-01-20 01:11:00
  Salmon  ,2,2024-01-19 22:24:00
Unknown Item 13,1,2024-01-19 22:41:00
Cheesecake,1,2024-01-20 04:04:00
Garlic Mushrooms,2,invalid_date
Soup of the Day,4,2024-01-20 06:14:00
Caesar Salad,3,2024-01-20 00:22:00
Coca Cola,1,2024-01-20 03:22:00
Unknown Item 13,1,invalid_date
Caesar Salad,3,2024-01-20 04:00:00
Coca Colas,2,2024-01-20 00:08:00
Margherita Pizza,2,2024-01-19 23:14:00
  Salmon  ,3,2024-01-19 20:41:00
Chicken Wings,3,2024-01-19 22:09:00
Onion Rings,2,2024-01-19 21:23:00
French Fries,1,2024-01-21 03:07:00
Margherita Pizza,1,2024-01-21 02:26:00
Coca Cola,2,2024-01-21 03:46:00
  Salmon  ,1,2024-01-20 21:43:00
Veggie Burger,1,2024-01-21 00:13:00
Hummus Plate,1,2024-01-21 02:41:00
Margherita Pizza,1,2024-01-21 04:01:00
Unknown Item 11,2,2024-01-20 21:08:00
Unknown Item 14,2,2024-01-21 02:10:00
Coca Cola,1,2024-01-20 21:32:00
  Salmon  ,1,2024-01-20 19:36:00
Margherita Pizza,3,2024-01-20 21:10:00
Soup of the Day,1,2024-01-20 22:11:00
Margherita Pizza,2,2024-01-21 00:25:00
  Salmon  ,-3,2024-01-21 02:36:00
Unknown Item 16,1,2024-01-21 02:56:00
Hummus Plate,2,2024-01-21 03:42:00
Onion Rings,3,2024-01-21 03:05:00
Coca Cola,1,2024-01-20 21:38:00
  Salmon  ,2,invalid_date
Coca Cola,1,2024-01-21 00:14:00
  Salmon  ,1,2024-01-21 04:38:00
Chocolate Cake,3,2024-01-20 21:37:00
  Salmon  ,3,2024-01-21 03:11:00
Daily Special,2,2024-01-21 02:32:00
Margherita Pizza,1,2024-01-20 22:46:00
Veggie Burger,1,2024-01-21 03:59:00
Veggie Burger,2,2024-01-20 23:37:00
  Salmon  ,1,2024-01-20 20:24:00
Seasonal Special,2,2024-01-20 22:06:00
Tea,2,2024-01-20 18:33:00
Onion Rings,2,2024-01-21 04:32:00
  Salmon  ,2,2024-01-21 03:52:00
Hummus Plate,1,2024-01-20 21:06:00
Apple Juice,1,2024-01-20 21:57:00
Unknown Item 11,1,2024-01-21 02:02:00
Unknown Item 2,2,2024-01-21 04:34:00
Veggie Burger,2,invalid_date
  Salmon  ,-2,invalid_date
Caesar Salad,2,2024-01-20 21:38:00
Hummus Plate,4,2024-01-21 01:00:00
Sparkling Water,1,invalid_date
Onion Rings,-1,2024-01-21 03:27:00
Unknown Item 0,1,2024-01-21 00:23:00
Unknown Item 2,2,2024-01-21 04:44:00
Cheesecake,1,2024-01-21 01:14:00
  Salmon  ,3,2024-01-21 04:30:00
Veggie Burger,2,2024-01-21 03:24:00
Unknown Item 9,3,2024-01-20 22:51:00
Caesar Salad,3,2024-01-21 03:48:00
Unknown Item 0,1,2024-01-21 04:36:00
Coca Cola,1,2024-01-20 20:08:00
Caesar Salad,2,2024-01-20 22:49:00
  Salmon  ,1,2024-01-20 21:54:00
Coca Cola,1,2024-01-20 20:38:00
  Salmon  ,2,2024-01-21 04:26:00
Apple Juice,1,2024-01-20 22:00:00
Tea,2,2024-01-21 03:50:00
Unknown Item 4,2,2024-01-20 18:33:00
Chicken Burger,1,2024-01-20 21:00:00
Tea,1,2024-01-20 22:13:00
French Fries,1,2024-01-21 03:20:00
Caesar Salad,2,2024-01-20 23:06:00
Unknown Item 11,1,2024-01-20 21:41:00
  Salmon  ,3,2024-01-21 02:16:00
Tea,1,2024-01-21 04:27:00
Coca Cola,1,invalid_date
French Fries,1,2024-01-20 22:43:00
Chicken Wings,1,2024-01-20 23:13:00
Margherita Pizza,1,2024-01-20 23:50:00
Apple Juice,2,2024-01-21 02:11:00
Hummus Plate,2,invalid_date
Veggie Burger,1,2024-01-21 00:19:00
Unknown Item 16,1,2024-01-21 02:49:00
French Fries,2,2024-01-21 03:47:00
Tea,2,2024-01-20 21:55:00
Margherita Pizza,1,2024-01-21 02:47:00
  Salmon  ,3,2024-01-20 21:50:00
Tiramisu,1,invalid_date
Soup of the Days,2,2024-01-20 21:32:00
Caesar Salad,1,2024-01-20 23:21:00
  Salmon  ,1,invalid_date
Chicken Burger,3,2024-01-21 03:45:00
Coca Cola,1,2024-01-20 20:24:00
Unknown Item 18,2,2024-01-21 05:00:00
Caesar Salad,1,2024-01-21 03:52:00
Chocolate Cake,2,2024-01-20 21:59:00
Sparkling Water,3,2024-01-21 02:05:00
Soup of the Day,1,2024-01-20 20:14:00
Unknown Item 8,3,2024-01-20 22:38:00
Hummus Plate,2,2024-01-20 19:24:00
  Salmon  ,2,2024-01-21 04:25:00
  Salmon  ,2,invalid_date
Onion Rings,3,2024-01-20 22:38:00
Unknown Item 12,1,2024-01-20 20:49:00
Coca Cola,1,2024-01-21 03:40:00
Onion Rings,3,2024-01-21 00:00:00
Chocolate Cake,2,2024-01-20 21:42:00
Sparkling Water,1,2024-01-21 04:33:00
Mashed Potatoes,2,2024-01-20 22:02:00
Soup of the Day,2,2024-01-21 03:32:00
  Salmon  ,1,2024-01-21 00:14:00
Unknown Item 4,1,invalid_date
Caesar Salad,2,2024-01-20 19:15:00
Unknown Item 16,1,2024-01-21 02:10:00
Soup of the Day,2,2024-01-20 20:17:00
Soup of the Day,3,2024-01-21 03:22:00
French Fries,1,2024-01-21 02:25:00
  Salmon  ,1,2024-01-21 02:33:00
Cheesecake,1,2024-01-20 18:45:00
Caesar Salad,1,2024-01-20 20:05:00
Soup of the Day,2,2024-01-21 01:46:00
French Fries,1,2024-01-21 04:58:00
Coca Cola,2,2024-01-21 02:22:00
Sparkling Water,1,2024-01-21 05:17:00
  Salmon  ,1,2024-01-20 21:12:00
Unknown Item 19,1,2024-01-20 23:25:00
Garlic Mushrooms,1,2024-01-21 02:16:00
Margherita Pizza,1,2024-01-20 21:32:00
Tea,1,2024-01-20 21:04:00
Unknown Item 13,3,2024-01-21 00:21:00
Onion Rings,2,2024-01-21 05:51:00
Soup of the Day,1,2024-01-21 00:16:00
Unknown Item 1,1,2024-01-21 04:52:00
Mashed Potatoes,1,invalid_date
Veggie Burger,1,2024-01-21 03:24:00
Unknown Item 1,1,2024-01-21 02:49:00
Unknown Item 10,1,2024-01-20 21:21:00
Unknown Item 16,1,2024-01-21 05:29:00
Apple Juice,1,2024-01-21 03:57:00
Soup of the Day,1,2024-01-21 02:01:00
  Salmon  ,1,2024-01-21 00:16:00
Mashed Potatoes,2,2024-01-20 20:40:00
  Salmon  ,1,2024-01-21 03:14:00
Margherita Pizza,1,2024-01-21 03:14:00
Margherita Pizza,2,invalid_date
Unknown Item 7,3,2024-01-21 05:33:00
Coca Cola,3,2024-01-21 01:44:00
Cheesecake,2,2024-01-21 04:15:00
Caesar Salad,1,invalid_date
Chicken Burger,2,2024-01-21 03:52:00
Chicken Burger,2,2024-01-20 22:35:00
Hummus Plate,1,2024-01-21 04:30:00
  Salmon  ,2,2024-01-20 22:13:00
Veggie Burger,3,invalid_date
Unknown Item 1,1,invalid_date
Mashed Potatoes,1,2024-01-21 03:58:00
Margherita Pizza,1,2024-01-20 21:47:00
Chocolate Cake,1,2024-01-20 21:47:00
  Salmon  ,1,2024-01-20 21:16:00
  Salmon  ,2,2024-01-20 21:12:00
French Fries,2,invalid_date
  Salmon  ,1,2024-01-21 22:49:00
Apple Juice,3,2024-01-21 21:58:00
French Fries,1,2024-01-21 20:42:00
  Salmon  ,1,2024-01-22 00:00:00
Coca Cola,2,2024-01-22 03:34:00
Apple Pie,2,2024-01-22 05:54:00
Veggie Burger,2,2024-01-22 00:39:00
Margherita Pizza,3,2024-01-21 22:57:00
Hummus Plate,2,2024-01-22 06:57:00
Apple Juice,3,2024-01-22 02:17:00
Onion Rings,1,2024-01-22 00:48:00
Tea,2,2024-01-22 04:17:00
Apple Pie,4,2024-01-21 23:48:00
  Salmon  ,2,2024-01-22 02:03:00
Soup of the Day,1,2024-01-22 01:27:00
French Fries,2,2024-01-22 00:34:00
Cheesecake,2,2024-01-21 19:22:00
Unknown Item 9,1,2024-01-21 22:43:00
Margherita Pizza,4,2024-01-22 03:29:00
  Salmon  ,1,2024-01-22 06:44:00
Chocolate Cake,1,2024-01-22 00:20:00
Chocolate Cake,3,invalid_date
Unknown Item 6,1,2024-01-22 03:24:00
Sparkling Water,1,2024-01-22 02:20:00
Margherita Pizza,2,2024-01-21 22:55:00
Onion Rings,2,2024-01-21 22:35:00
Tiramisu,1,2024-01-21 22:17:00
Apple Juice,4,invalid_date
Coca Cola,2,2024-01-21 22:11:00
Veggie Burger,2,2024-01-22 00:13:00
Veggie Burger,2,2024-01-21 23:48:00
Unknown Item 11,2,2024-01-21 22:54:00
Seasonal Special,1,2024-01-21 23:28:00
Apple Juice,1,2024-01-21 21:08:00
Hummus Plate,2,2024-01-22 06:43:00
Chocolate Cake,3,2024-01-21 21:06:00
Seasonal Special,1,2024-01-22 03:51:00
Unknown Item 11,2,invalid_date
Veggie Burger,3,2024-01-22 04:12:00
Onion Rings,1,2024-01-21 21:47:00
  Salmon  ,1,2024-01-21 21:51:00
Unknown Item 1,1,2024-01-21 18:26:00
Unknown Item 12,2,2024-01-22 00:57:00
Garlic Mushrooms,1,2024-01-22 04:33:00
Tea,1,2024-01-22 01:20:00
Unknown Item 17,2,2024-01-22 03:19:00
Margherita Pizza,2,2024-01-21 22:54:00
Soup of the Day,1,2024-01-22 02:25:00
  Salmon  ,1,2024-01-21 20:10:00
Veggie Burger,2,2024-01-21 20:52:00
Mashed Potatoes,3,2024-01-21 22:53:00
Chicken Burger,3,2024-01-22 02:28:00
Soup of the Day,2,2024-01-22 03:16:00
Soup of the Day,1,2024-01-21 22:35:00
Tiramisu,1,2024-01-22 02:51:00
Old Menu Item,1,2024-01-21 22:01:00
Mashed Potatoes,1,2024-01-21 23:22:00
  Salmon  ,2,2024-01-22 04:38:00
Hummus Plates,1,2024-01-21 21:36:00
  Salmon  ,1,2024-01-22 02:34:00
  Salmon  ,4,2024-01-21 21:49:00
Coca Cola,1,2024-01-21 22:20:00
  Salmon  ,1,2024-01-22 02:31:00
Apple Juice,1,2024-01-22 03:28:00
French Fries,2,2024-01-22 04:24:00
Caesar Salad,2,2024-01-22 02:29:00
Soup of the Day,1,2024-01-22 02:09:00
  Salmon  ,2,2024-01-22 04:40:00
  Salmon  ,2,2024-01-22 03:21:00
Chocolate Cake,3,2024-01-21 23:39:00
Caesar Salad,4,2024-01-22 02:54:00
Chocolate Cake,3,2024-01-22 04:05:00
Unknown Item 12,2,2024-01-21 21:14:00
  Salmon  ,1,2024-01-21 22:41:00
Unknown Item 4,1,2024-01-21 22:17:00
Unknown Item 5,1,invalid_date
Unknown Item 12,2,2024-01-21 22:28:00
  Salmon  ,3,2024-01-22 03:23:00
Tea,2,invalid_date
Hummus Plate,1,2024-01-22 05:26:00
Margherita Pizza,2,invalid_date
Soup of the Day,3,2024-01-21 19:46:00
Soup of the Day,2,invalid_date
Coca Cola,3,2024-01-22 04:44:00
Unknown Item 17,3,2024-01-22 03:13:00
Chicken Burger,3,2024-01-21 21:06:00
Garlic Mushrooms,2,2024-01-21 20:59:00
  Salmon  ,2,2024-01-22 04:35:00
Soup of the Day,1,2024-01-21 20:49:00
Soup of the Day,1,2024-01-21 23:48:00
  Salmon  s,2,invalid_date
Coca Cola,1,2024-01-21 22:09:00
Sparkling Water,4,2024-01-21 20:59:00
Veggie Burger,1,2024-01-22 04:19:00
Margherita Pizza,3,2024-01-21 21:47:00
  Salmon  ,1,2024-01-21 22:40:00
Sparkling Water,1,2024-01-21 21:33:00
Soup of the Day,3,2024-01-22 04:01:00
Unknown Item 9,1,2024-01-21 19:22:00
Coca Cola,1,2024-01-22 04:20:00
Apple Pie,1,2024-01-22 04:29:00
Coca Cola,2,invalid_date
Daily Special,1,invalid_date
Chicken Burger,2,2024-01-21 23:44:00
  Salmon  ,2,invalid_date
Sparkling Water,2,2024-01-22 02:40:00
Soup of the Day,2,2024-01-22 03:56:00
Old Menu Item,2,2024-01-22 02:33:00
Hummus Plate,1,2024-01-22 02:34:00
  Salmon  ,3,2024-01-21 22:22:00
Sparkling Water,1,invalid_date
Margherita Pizza,2,2024-01-22 03:28:00
Margherita Pizza,1,invalid_date
  Salmon  ,3,invalid_date
Apple Juice,1,2024-01-21 18:33:00
Soup of the Day,1,2024-01-22 03:54:00
Apple Juice,2,2024-01-21 21:18:00
Hummus Plate,2,2024-01-21 23:00:00
Soup of the Day,1,invalid_date
Soup of the Day,2,2024-01-22 05:30:00
  Salmon  ,2,invalid_date
Unknown Item 13,4,2024-01-21 23:18:00
  Salmon  ,2,2024-01-22 02:50:00
Chocolate Cake,1,2024-01-21 18:23:00
Caesar Salad,1,2024-01-21 21:56:00
Soup of the Day,3,2024-01-22 02:25:00
Soup of the Day,3,2024-01-21 22:45:00
Unknown Item 12,1,2024-01-22 03:24:00
Veggie Burger,1,2024-01-22 04:14:00
Tiramisu,2,2024-01-21 22:27:00
Soup of the Day,1,2024-01-22 02:33:00
Unknown Item 19,1,2024-01-22 03:58:00
Unknown Item 2,1,2024-01-22 02:44:00
Unknown Item 4,1,2024-01-22 03:18:00
Coca Cola,1,2024-01-22 02:34:00
Apple Juice,2,2024-01-22 03:26:00
Apple Juice,1,2024-01-21 21:04:00
Soup of the Day,1,2024-01-21 21:18:00
Unknown Item 16,1,2024-01-21 21:29:00
Coca Cola,1,2024-01-22 02:17:00
Unknown Item 16,1,2024-01-22 03:31:00
Margherita Pizza,1,2024-01-21 21:01:00
Soup of the Day,2,2024-01-21 21:34:00
Chicken Wings,1,2024-01-21 19:06:00
French Fries,1,2024-01-21 22:08:00
Margherita Pizza,1,2024-01-22 03:46:00
  Salmon  ,2,2024-01-21 18:05:00
Onion Rings,3,2024-01-21 21:31:00
  Salmon  ,1,2024-01-21 21:26:00
  Salmon  ,3,invalid_date
Veggie Burger,1,2024-01-22 00:23:00
Coca Cola,3,2024-01-21 23:50:00
Chicken Wings,1,2024-01-21 19:05:00
  Salmon  ,2,2024-01-22 20:49:00
Unknown Item 16,2,2024-01-22 22:34:00
Coca Cola,1,2024-01-22 23:12:00
  Salmon  ,3,2024-01-23 04:16:00
Mashed Potatoes,2,2024-01-23 03:53:00
Coca Cola,1,invalid_date
Apple Juice,1,2024-01-23 03:24:00
  Salmon  ,1,2024-01-23 03:28:00
Margherita Pizza,3,2024-01-22 21:02:00
Margherita Pizza,2,2024-01-22 21:47:00
Unknown Item 11,1,invalid_date
Apple Pie,2,2024-01-23 02:13:00
Soup of the Day,3,2024-01-22 23:43:00
Chocolate Cake,2,2024-01-23 05:59:00
Chicken Burger,2,2024-01-22 22:40:00
Veggie Burger,2,2024-01-23 03:47:00
Apple Juice,1,2024-01-23 04:33:00
  Salmon  ,1,2024-01-22 21:30:00
Caesar Salad,3,2024-01-23 02:12:00
Unknown Item 11,1,2024-01-22 22:03:00
Soup of the Day,3,2024-01-23 04:13:00
Onion Rings,1,2024-01-23 06:15:00
Sparkling Waters,1,2024-01-23 02:20:00
Chicken Burger,3,2024-01-22 18:50:00
Coca Cola,2,invalid_date
  Salmon  ,1,2024-01-22 22:15:00
  Salmon  ,2,2024-01-22 18:02:00
Soup of the Day,2,invalid_date
Veggie Burger,2,2024-01-23 00:38:00
Tea,1,2024-01-22 21:49:00
  Salmon  ,3,2024-01-22 20:10:00
  Salmon  ,3,2024-01-23 00:43:00
Unknown Item 14,1,invalid_date
Cheesecake,3,2024-01-23 05:48:00
Soup of the Day,3,2024-01-23 02:03:00
Chicken Burger,2,2024-01-22 22:09:00
Onion Rings,2,2024-01-23 03:50:00
Unknown Item 19,1,2024-01-22 21:31:00
Margherita Pizza,1,2024-01-22 21:35:00
Soup of the Day,2,2024-01-23 03:48:00
  Salmon  ,3,2024-01-22 22:57:00
Unknown Item 13,2,2024-01-22 23:12:00
Soup of the Day,2,2024-01-22 19:24:00
Hummus Plate,1,2024-01-22 22:08:00
Unknown Item 14,1,2024-01-22 22:02:00
Onion Rings,1,2024-01-23 00:28:00
Chocolate Cake,1,2024-01-23 02:34:00
  Salmon  ,2,2024-01-23 03:12:00
Mashed Potatoes,1,2024-01-23 02:34:00
Apple Pie,2,2024-01-22 22:46:00
Apple Juice,1,2024-01-22 23:55:00
Sparkling Water,2,2024-01-23 04:58:00
Unknown Item 15,2,invalid_date
Veggie Burger,1,2024-01-22 20:09:00
Caesar Salad,1,2024-01-22 23:52:00
Veggie Burger,1,invalid_date
Soup of the Day,3,2024-01-22 23:49:00
  Salmon  ,1,2024-01-23 02:24:00
Margherita Pizza,2,2024-01-23 03:56:00
Mashed Potatoes,4,2024-01-22 18:54:00
  Salmon  ,2,2024-01-22 22:39:00
Hummus Plate,1,2024-01-22 21:46:00
Chicken Burger,3,invalid_date
Unknown Item 14,1,2024-01-23 03:12:00
Mashed Potatoes,1,2024-01-23 00:31:00
Soup of the Day,3,2024-01-23 03:09:00
Margherita Pizza,2,2024-01-23 02:20:00
  Salmon  ,1,invalid_date
Margherita Pizza,1,2024-01-22 21:33:00
Tiramisu,1,2024-01-23 02:02:00
  Salmon  ,2,invalid_date
Chicken Burger,1,2024-01-22 21:02:00
Soup of the Day,4,2024-01-22 21:31:00
Unknown Item 2,3,2024-01-22 21:02:00
Caesar Salad,3,2024-01-23 02:53:00
  Salmon  ,1,2024-01-22 22:31:00
Unknown Item 7,2,invalid_date
Garlic Mushrooms,3,2024-01-23 02:03:00
Unknown Item 15,3,2024-01-22 22:38:00
Soup of the Day,1,2024-01-23 03:00:00
  Salmon  ,1,2024-01-23 04:13:00
Unknown Item 11,1,2024-01-23 02:59:00
Hummus Plate,2,2024-01-23 04:05:00
Caesar Salad,2,2024-01-22 23:40:00
Sparkling Water,3,2024-01-22 20:35:00
Caesar Salad,1,2024-01-23 03:56:00
Caesar Salad,1,2024-01-22 23:23:00
Coca Cola,1,2024-01-23 03:03:00
Veggie Burger,1,2024-01-23 04:17:00
Soup of the Day,1,2024-01-23 01:46:00
Soup of the Day,2,2024-01-22 20:19:00
Chicken Wings,2,2024-01-22 20:13:00
Margherita Pizza,2,2024-01-23 05:06:00
Unknown Item 13,1,invalid_date
Unknown Item 11,1,2024-01-23 01:12:00
Caesar Salad,1,2024-01-22 21:42:00
Mashed Potatoes,3,2024-01-22 22:40:00
French Fries,1,2024-01-23 05:35:00
  Salmon  ,3,2024-01-23 03:26:00
  Salmon  ,1,2024-01-23 03:49:00
Veggie Burger,3,2024-01-23 02:22:00
  Salmon  ,3,2024-01-23 03:44:00
  Salmon  ,1,2024-01-23 02:56:00
Unknown Item 3,2,2024-01-22 21:50:00
Apple Juice,1,2024-01-22 21:25:00
Soup of the Day,3,2024-01-23 00:42:00
Sparkling Water,1,2024-01-22 21:38:00
Caesar Salad,1,2024-01-22 23:22:00
Sparkling Water,2,2024-01-23 04:35:00
Tiramisu,3,2024-01-23 07:20:00
Unknown Item 8,1,2024-01-23 04:26:00
Unknown Item 4,2,2024-01-23 03:27:00
  Salmon  ,1,invalid_date
  Salmon  ,1,2024-01-23 02:36:00
Garlic Mushrooms,2,2024-01-23 01:24:00
Unknown Item 16,1,2024-01-23 03:59:00
  Salmon  ,1,2024-01-23 03:23:00
  Salmon  ,3,2024-01-23 05:28:00
Veggie Burger,1,2024-01-23 05:00:00
  Salmon  ,2,2024-01-23 03:18:00
Unknown Item 8,1,2024-01-23 02:33:00
Soup of the Day,1,2024-01-22 21:56:00
Onion Rings,1,2024-01-22 22:19:00
Soup of the Day,2,2024-01-23 21:20:00
Margherita Pizza,2,2024-01-23 19:52:00
Apple Juice,1,2024-01-24 05:52:00
Sparkling Water,1,invalid_date
French Fries,3,2024-01-24 00:36:00
Tiramisu,1,2024-01-24 04:09:00
Veggie Burger,3,2024-01-23 20:29:00
Sparkling Water,1,2024-01-23 22:08:00
Unknown Item 13,2,2024-01-23 22:56:00
Caesar Salad,1,2024-01-24 02:14:00
Veggie Burger,3,2024-01-23 22:19:00
Tea,2,2024-01-23 20:25:00
Coca Cola,1,2024-01-24 02:13:00
Soup of the Day,1,2024-01-24 03:46:00
Tiramisu,2,2024-01-23 22:30:00
Unknown Item 6,2,2024-01-23 21:52:00
Hummus Plate,1,2024-01-24 04:44:00
Hummus Plate,1,2024-01-24 02:58:00
Soup of the Day,3,invalid_date
Chicken Burger,1,2024-01-23 22:46:00
Hummus Plate,2,2024-01-24 03:24:00
  Salmon  ,1,2024-01-23 20:03:00
Tea,3,2024-01-24 04:21:00
  Salmon  ,3,2024-01-23 22:52:00
Apple Juice,4,2024-01-23 23:59:00
Unknown Item 13,1,2024-01-24 04:55:00
Margherita Pizza,3,2024-01-24 03:47:00
Chicken Burger,1,2024-01-24 02:38:00
Caesar Salad,2,2024-01-24 04:40:00
Veggie Burger,2,2024-01-24 03:24:00
French Fries,1,2024-01-23 20:33:00
Caesar Salad,3,2024-01-23 19:34:00
Margherita Pizza,1,2024-01-24 02:20:00
Chicken Burger,2,2024-01-24 00:14:00
Soup of the Day,2,invalid_date
Unknown Item 1,2,2024-01-24 03:25:00
Mashed Potatoes,1,2024-01-24 06:48:00
Caesar Salad,1,2024-01-24 02:32:00
Sparkling Water,3,2024-01-23 20:27:00
Sparkling Water,1,2024-01-23 22:25:00
Apple Pie,1,2024-01-23 21:21:00
Soup of the Day,1,2024-01-23 20:36:00
Veggie Burger,1,2024-01-24 03:35:00
Tea,3,2024-01-23 23:05:00
Tea,1,2024-01-23 23:27:00
Soup of the Day,2,2024-01-24 03:08:00
  Salmon  ,1,2024-01-24 03:30:00
Soup of the Day,1,2024-01-24 02:31:00
Caesar Salad,1,2024-01-23 22:36:00
  Salmon  ,1,2024-01-23 21:39:00
Soup of the Day,1,2024-01-24 07:33:00
  Salmon  ,2,2024-01-23 21:04:00
Hummus Plate,1,2024-01-23 22:27:00
Cheesecake,1,2024-01-23 22:59:00
Margherita Pizza,1,2024-01-24 02:07:00
  Salmon  ,1,2024-01-24 02:27:00
Caesar Salad,3,2024-01-23 22:12:00
Unknown Item 15,2,2024-01-23 22:38:00
  Salmon  ,1,2024-01-24 02:49:00
Mashed Potatoes,1,2024-01-23 22:22:00
Unknown Item 0,4,2024-01-24 02:51:00
  Salmon  ,1,2024-01-23 23:09:00
Garlic Mushrooms,3,2024-01-23 23:59:00
Chicken Wings,1,2024-01-24 03:12:00
Unknown Item 1,3,2024-01-24 03:09:00
Hummus Plate,3,2024-01-24 03:54:00
Tea,2,2024-01-23 20:47:00
Unknown Item 10,1,2024-01-23 20:39:00
Unknown Item 7,1,2024-01-24 04:55:00
Garlic Mushrooms,1,invalid_date
Unknown Item 5,1,2024-01-23 18:44:00
Daily Special,1,2024-01-24 03:19:00
  Salmon  ,1,2024-01-23 23:01:00
Chocolate Cake,2,2024-01-23 22:47:00
Garlic Mushrooms,2,2024-01-24 01:13:00
Chicken Burger,1,invalid_date
  Salmon  ,1,invalid_date
Unknown Item 15,4,2024-01-24 02:09:00
French Fries,1,2024-01-24 03:42:00
Cheesecake,2,2024-01-23 18:37:00
  Salmon  ,1,2024-01-24 04:33:00
Margherita Pizza,1,2024-01-23 19:10:00
Soup of the Day,1,2024-01-23 20:12:00
Hummus Plate,1,2024-01-24 03:39:00
Caesar Salad,3,2024-01-23 22:29:00
  Salmon  ,2,2024-01-24 02:00:00
Apple Pie,1,2024-01-23 20:42:00
Margherita Pizza,4,2024-01-23 22:54:00
Tea,1,2024-01-24 04:23:00
Unknown Item 6,4,2024-01-24 04:01:00
Sparkling Water,4,2024-01-23 22:56:00
Unknown Item 18,1,2024-01-24 02:14:00
Chicken Burger,1,invalid_date
Soup of the Day,1,2024-01-24 06:06:00
Tiramisu,2,2024-01-24 04:31:00
Chicken Burger,2,2024-01-24 04:34:00
Unknown Item 12,4,2024-01-23 20:12:00
  Salmon  ,2,2024-01-24 00:29:00
Tea,1,2024-01-24 02:45:00
Margherita Pizza,1,2024-01-23 19:15:00
Onion Rings,2,2024-01-24 04:19:00
Tiramisu,1,2024-01-23 22:25:00
Mashed Potatoes,2,2024-01-24 03:01:00
Margherita Pizza,1,2024-01-23 22:22:00
French Fries,1,invalid_date
  Salmon  ,1,2024-01-23 21:32:00
Unknown Item 16,2,2024-01-23 22:03:00
Veggie Burger,1,2024-01-24 02:56:00
Apple Juice,2,2024-01-23 22:52:00
Caesar Salad,1,2024-01-24 07:35:00
Sparkling Water,2,2024-01-24 05:14:00
Coca Cola,2,2024-01-23 21:57:00
Unknown Item 15,1,2024-01-23 22:08:00
Unknown Item 13,2,2024-01-23 20:24:00
Unknown Item 18,1,2024-01-24 00:43:00
Soup of the Day,1,2024-01-24 02:40:00
Margherita Pizza,1,2024-01-24 03:26:00
  Salmon  ,2,2024-01-23 21:09:00
French Fries,3,2024-01-23 23:19:00
Garlic Mushrooms,2,2024-01-24 04:21:00
Unknown Item 2,2,2024-01-23 23:08:00
Chocolate Cake,2,2024-01-23 21:08:00
Sparkling Water,1,2024-01-24 02:43:00
Soup of the Day,3,invalid_date
Tea,1,2024-01-23 21:44:00
Soup of the Day,4,2024-01-24 03:33:00
Chicken Burger,2,2024-01-24 04:27:00
Daily Special,2,2024-01-24 07:49:00
Caesar Salad,2,2024-01-25 02:36:00
Tea,1,invalid_date
Chicken Burger,2,invalid_date
  Salmon  ,1,2024-01-25 05:07:00
Margherita Pizza,2,invalid_date
Apple Pie,2,2024-01-25 04:46:00
Apple Pie,3,2024-01-24 19:20:00
Chicken Burger,2,2024-01-25 04:26:00
Veggie Burger,1,2024-01-25 05:19:00
Apple Juice,1,2024-01-24 23:59:00
Chicken Burger,2,2024-01-25 03:40:00
  Salmon  ,1,2024-01-25 04:17:00
Veggie Burger,1,2024-01-24 21:12:00
Sparkling Water,3,2024-01-24 21:11:00
  Salmon  ,2,2024-01-24 19:39:00
  Salmon  ,2,2024-01-25 02:38:00
Margherita Pizza,1,2024-01-25 02:14:00
Soup of the Day,2,2024-01-25 02:14:00
Veggie Burger,1,2024-01-25 03:22:00
Sparkling Water,2,2024-01-24 20:49:00
Unknown Item 9,1,2024-01-25 00:32:00
Margherita Pizza,3,2024-01-25 04:30:00
Sparkling Water,1,2024-01-25 03:23:00
Veggie Burger,1,2024-01-24 21:24:00
Coca Cola,2,2024-01-25 00:08:00
Tea,2,2024-01-24 21:14:00
Coca Cola,1,2024-01-24 19:48:00
Soup of the Day,2,invalid_date
Sparkling Water,1,2024-01-24 22:26:00
  Salmon  ,3,invalid_date
Apple Juice,3,2024-01-25 06:48:00
Chocolate Cake,1,2024-01-24 21:11:00
Coca Cola,3,2024-01-25 04:28:00
  Salmon  ,1,2024-01-25 04:31:00
Old Menu Item,1,2024-01-25 03:55:00
Chicken Wings,4,2024-01-24 23:15:00
Sparkling Water,2,2024-01-24 23:49:00
  Salmon  ,1,2024-01-24 19:47:00
  Salmon  ,1,2024-01-25 04:46:00
Sparkling Water,1,2024-01-24 22:39:00
Unknown Item 9,4,2024-01-25 04:36:00
Margherita Pizza,1,2024-01-25 02:33:00
Unknown Item 9,1,2024-01-25 02:45:00
  Salmon  ,1,2024-01-25 03:33:00
  Salmon  ,1,invalid_date
Soup of the Day,1,2024-01-25 04:02:00
Unknown Item 4,1,invalid_date
Veggie Burger,1,2024-01-25 00:25:00
Unknown Item 12,1,2024-01-25 06:02:00
Unknown Item 2,3,2024-01-25 02:33:00
